unifrac.S3.10.ribosomal_protein_S19_rpsS.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
SRR6263181_filtp_woHU_1	1
SRR6263206_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6263248_filtp_woHU_1	3	1.07899220787758	0.346938775510204	2.88235294117647	0.653061224489796	0.982141032834875	1.09861228866811	0.982141032834875	
SRR6263258_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6263259_filtp_woHU_1	1
SRR6263322_filtp_woHU_1	4	1.38629436111989	0.25	4	0.75	1	1.38629436111989	1	
SRR6263736_filtp_woHU_1	1
SRR6263737_filtp_woHU_1	1
SRR6265700_filtp_woHU_1	1
SRR6265795_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6265865_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR6265866_filtp_woHU_1	1
SRR6266047_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR6266133_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266221_filtp_woHU_1	1
SRR6266334_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6266336_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266338_filtp_woHU_1	4	1.32966134885476	0.277777777777778	3.6	0.722222222222222	0.959147917027245	1.38629436111989	0.959147917027245	
SRR6266341_filtp_woHU_1	1
SRR6266357_filtp_woHU_1	1
SRR6429832_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6429834_filtp_woHU_1	8	2.04319187054512	0.135802469135802	7.36363636363636	0.864197530864198	0.982567593073364	2.07944154167984	0.982567593073364	
shotgun_illumina_1st_ARH_ECA53_filtp_woHU_1	1
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	2	0.562335144618808	0.625	1.6	0.375	0.811278124459133	0.693147180559945	0.811278124459133	
shotgun_illumina_1st_DEH_ECA53_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
shotgun_illumina_1st_DEP_ECA53_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
shotgun_illumina_2nd_PRH_ECA55_filtp_woHU_1	1
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	4	1.25548232517875	0.3125	3.2	0.6875	0.905639062229566	1.38629436111989	0.905639062229566	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	6	1.66746193342929	0.21875	4.57142857142857	0.78125	0.930628224416578	1.79175946922805	0.930628224416578	
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
unifrac.S3.28.ribosomal_L31e.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
ERR4182668_filtp_woHU_1	1
ERR4182670_filtp_woHU_1	3	0.950270539233235	0.44	2.27272727272727	0.56	0.864973520717927	1.09861228866811	0.864973520717927	
ERR4182673_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
ERR4183043_filtp_woHU_1	7	1.67440893725071	0.229024943310658	4.36633663366337	0.770975056689342	0.860475977302237	1.94591014905531	0.860475977302237	
ERR4183044_filtp_woHU_1	7	1.88915916375402	0.160493827160494	6.23076923076923	0.839506172839506	0.970835762725816	1.94591014905531	0.970835762725816	
ERR4183116_filtp_woHU_1	5	1.47507631105469	0.26530612244898	3.76923076923077	0.73469387755102	0.916516443199602	1.6094379124341	0.916516443199602	
ERR4183117_filtp_woHU_1	1
ERR4183124_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
ERR5891181_filtp_woHU_1	1
ERR5891183_filtp_woHU_1	3	0.955699891112534	0.428571428571429	2.33333333333333	0.571428571428571	0.869915529773626	1.09861228866811	0.869915529773626	
ERR5891186_filtp_woHU_1	6	1.73512645696292	0.185185185185185	5.4	0.814814814814815	0.968392514041222	1.79175946922805	0.968392514041223	
RDP_CKDN230001569-1A_HT3KTDSX5_L3_filtp_woHU_1	1
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	3	0.683738905848754	0.62962962962963	1.58823529411765	0.37037037037037	0.622365972874449	1.09861228866811	0.622365972874449	
SRR13165308_filtp_woHU_1	4	1.33217904021012	0.28	3.57142857142857	0.72	0.960964047443681	1.38629436111989	0.960964047443681	
SRR17689980_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR17689983_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR17689995_filtp_woHU_1	2	0.562335144618808	0.625	1.6	0.375	0.811278124459133	0.693147180559945	0.811278124459133	
SRR17689998_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR17690002_filtp_woHU_1	1
SRR20770299_filtp_woHU_1	1
SRR24605825_filtp_woHU_1	5	1.47080847632211	0.26	3.84615384615385	0.74	0.913864688385322	1.6094379124341	0.913864688385321	
SRR24605827_filtp_woHU_1	11	2.09041331940421	0.151974040021633	6.58007117437723	0.848025959978367	0.871770065656234	2.39789527279837	0.871770065656234	
SRR24605828_filtp_woHU_1	4	1.32966134885476	0.277777777777778	3.6	0.722222222222222	0.959147917027245	1.38629436111989	0.959147917027245	
SRR24605834_filtp_woHU_1	9	1.51850050084118	0.300495867768595	3.32783278327833	0.699504132231405	0.691099360759072	2.19722457733622	0.691099360759072	
SRR24605835_filtp_woHU_1	9	2.10657733323212	0.13265306122449	7.53846153846154	0.86734693877551	0.958744661315413	2.19722457733622	0.958744661315413	
SRR24605838_filtp_woHU_1	2	0.673011667009257	0.52	1.92307692307692	0.48	0.970950594454669	0.693147180559945	0.970950594454669	
SRR24605839_filtp_woHU_1	5	1.41848366194566	0.28	3.57142857142857	0.72	0.881353453268883	1.6094379124341	0.881353453268883	
SRR24605841_filtp_woHU_1	11	2.19737006268131	0.132231404958678	7.5625	0.867768595041322	0.916374492084032	2.39789527279837	0.916374492084032	
SRR24605842_filtp_woHU_1	4	1.08889997534522	0.42	2.38095238095238	0.58	0.785475297227334	1.38629436111989	0.785475297227334	
SRR5881985_filtp_woHU_1	4	0.836988216785836	0.583333333333333	1.71428571428571	0.416666666666667	0.603759374819711	1.38629436111989	0.603759374819711	
SRR5882128_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR5882551_filtp_woHU_1	3	0.950270539233235	0.44	2.27272727272727	0.56	0.864973520717927	1.09861228866811	0.864973520717927	
SRR6263181_filtp_woHU_1	1
SRR6263202_filtp_woHU_1	1
SRR6263206_filtp_woHU_1	1
SRR6263248_filtp_woHU_1	1
SRR6263258_filtp_woHU_1	3	1.05492016798614	0.36	2.77777777777778	0.64	0.960229717860761	1.09861228866811	0.960229717860761	
SRR6263259_filtp_woHU_1	1
SRR6263322_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR6263654_filtp_woHU_1	1
SRR6263655_filtp_woHU_1	1
SRR6263736_filtp_woHU_1	1
SRR6266047_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266133_filtp_woHU_1	1
SRR6266334_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6266336_filtp_woHU_1	6	1.66746193342929	0.21875	4.57142857142857	0.78125	0.930628224416578	1.79175946922805	0.930628224416578	
SRR6266338_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266341_filtp_woHU_1	1
SRR6266357_filtp_woHU_1	1
SRR6266358_filtp_woHU_1	1
SRR6429834_filtp_woHU_1	1
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	2	0.562335144618808	0.625	1.6	0.375	0.811278124459133	0.693147180559945	0.811278124459133	
shotgun_illumina_1st_DEH_ECA53_filtp_woHU_1	1
shotgun_illumina_1st_DEP_ECA53_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
shotgun_illumina_2nd_PRH_ECA55_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	10	2.27186851269656	0.107438016528926	9.30769230769231	0.892561983471074	0.986659958673865	2.30258509299405	0.986659958673865	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	1
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	1
unifrac.S3.29.ribosomal_L32e.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
CS1_filtp_woHU_1	1
ERR4182668_filtp_woHU_1	1
ERR4183043_filtp_woHU_1	3	0.89794572485678	0.46	2.17391304347826	0.54	0.81734542214651	1.09861228866811	0.81734542214651	
ERR4183044_filtp_woHU_1	5	1.55711309805765	0.22	4.54545454545454	0.78	0.967488764883562	1.6094379124341	0.967488764883562	
ERR4183116_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
ERR4183124_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
ERR4183125_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
ERR5891183_filtp_woHU_1	5	1.55958115625988	0.21875	4.57142857142857	0.78125	0.969022255665134	1.6094379124341	0.969022255665134	
ERR5891186_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
ERR5891188_filtp_woHU_1	1
HTP3_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	3	0.950270539233235	0.44	2.27272727272727	0.56	0.864973520717927	1.09861228866811	0.864973520717927	
SRR13165308_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR17689995_filtp_woHU_1	1
SRR17689998_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR17689999_filtp_woHU_1	1
SRR20770298_filtp_woHU_1	1
SRR20770299_filtp_woHU_1	2	0.500402423538188	0.68	1.47058823529412	0.32	0.721928094887362	0.693147180559945	0.721928094887362	
SRR24605825_filtp_woHU_1	4	1.31078367809971	0.283950617283951	3.52173913043478	0.716049382716049	0.945530556036326	1.38629436111989	0.945530556036326	
SRR24605827_filtp_woHU_1	11	2.10600307271718	0.152777777777778	6.54545454545454	0.847222222222222	0.878271497762058	2.39789527279837	0.878271497762058	
SRR24605828_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR24605834_filtp_woHU_1	4	0.908455185556158	0.474435196195006	2.1077694235589	0.525564803804994	0.655311895535866	1.38629436111989	0.655311895535866	
SRR24605835_filtp_woHU_1	5	0.997614864139987	0.522491349480969	1.91390728476821	0.477508650519031	0.619852966326115	1.6094379124341	0.619852966326115	
SRR24605839_filtp_woHU_1	5	1.50478828368119	0.24	4.16666666666667	0.76	0.934977529767123	1.6094379124341	0.934977529767123	
SRR24605841_filtp_woHU_1	9	1.78253562357259	0.228733459357278	4.37190082644628	0.771266540642722	0.811266923717752	2.19722457733622	0.811266923717752	
SRR5830676_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR5881985_filtp_woHU_1	2	0.529706199057654	0.654320987654321	1.52830188679245	0.345679012345679	0.76420450650862	0.693147180559945	0.76420450650862	
SRR5882128_filtp_woHU_1	4	1.25548232517875	0.3125	3.2	0.6875	0.905639062229566	1.38629436111989	0.905639062229566	
SRR5882551_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6263206_filtp_woHU_1	1
SRR6263258_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6263259_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6263322_filtp_woHU_1	1
SRR6263654_filtp_woHU_1	1
SRR6265866_filtp_woHU_1	1
SRR6266134_filtp_woHU_1	1
SRR6266221_filtp_woHU_1	1
SRR6266334_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266336_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR6266357_filtp_woHU_1	1
SRR6429834_filtp_woHU_1	1
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	1
shotgun_illumina_1st_DEH_ECA53_filtp_woHU_1	1
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	1
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	5	1.41848366194566	0.28	3.57142857142857	0.72	0.881353453268883	1.6094379124341	0.881353453268883	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	1
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
unifrac.S3.2.ribosomal_protein_L3_rplC.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
CS1_filtp_woHU_1	142	4.52820285705224	0.0175429834309331	57.0028469750889	0.982457016569067	0.913712848414851	4.95582705760126	0.913712848414852	
ERR4182668_filtp_woHU_1	445	5.02179153085503	0.0173137451824487	57.7575787019043	0.982686254817551	0.823504486578855	6.09807428216624	0.823504486578849	
ERR4182669_filtp_woHU_1	463	5.64695629868984	0.00689819193599714	144.96552274541	0.993101808064003	0.92004030953614	6.13772705408623	0.920040309536132	
ERR4182670_filtp_woHU_1	578	5.49307332524117	0.0106392101685058	93.9919396423052	0.989360789831494	0.863748647106744	6.35957386867238	0.863748647106751	
ERR4182673_filtp_woHU_1	716	6.43734566651959	0.00204902192798334	488.037724898437	0.997950978072017	0.97926055162734	6.57368016696065	0.979260551627357	
ERR4183043_filtp_woHU_1	745	6.3475441324345	0.00275790441904311	362.594146880174	0.997242095580957	0.959802715649539	6.61338421837956	0.959802715649557	
ERR4183044_filtp_woHU_1	722	6.37245935467997	0.00238692950327173	418.94827586207	0.997613070496728	0.968160895804766	6.58202513889283	0.968160895804763	
ERR4183116_filtp_woHU_1	574	5.68709682574905	0.00763700323703151	130.941413662239	0.992362996762968	0.895235102026242	6.35262939631957	0.895235102026247	
ERR4183117_filtp_woHU_1	454	5.45074856101395	0.0105199507241152	95.057479471617	0.989480049275885	0.890922191095453	6.11809719804135	0.890922191095456	
ERR4183124_filtp_woHU_1	517	5.59457657944538	0.00756002531545431	132.274689339437	0.992439974684546	0.895412642296495	6.24804287450843	0.895412642296497	
ERR4183125_filtp_woHU_1	348	5.12910733036015	0.0133910247817607	74.676883681229	0.986608975218239	0.87644051074559	5.85220247977447	0.876440510745595	
ERR5891181_filtp_woHU_1	181	5.10315849091142	0.00696695064914904	143.534818941504	0.993033049350851	0.981660364566719	5.19849703126583	0.981660364566716	
ERR5891183_filtp_woHU_1	141	4.4170222947466	0.0275098790292056	36.3505778756192	0.972490120970794	0.892551344698411	4.94875989037817	0.892551344698411	
ERR5891186_filtp_woHU_1	160	4.50940877772818	0.020972835406305	47.6807251202368	0.979027164593695	0.88852302244163	5.07517381523383	0.88852302244163	
ERR5891188_filtp_woHU_1	217	5.32730844247576	0.00540216086434576	185.11111111111	0.994597839135654	0.990224922966217	5.37989735354046	0.990224922966221	
ERR5891191_filtp_woHU_1	195	5.22838756369184	0.00574417009602197	174.089552238805	0.994255829903978	0.991539541322462	5.27299955856375	0.991539541322461	
ERR5891194_filtp_woHU_1	284	5.48125158880587	0.00525977079775251	190.122352941177	0.994740229202247	0.970309184945066	5.64897423816121	0.970309184945067	
HTP3_filtp_woHU_1	155	4.99274441423086	0.00727193283605379	137.515021459228	0.992728067163946	0.989951134097666	5.04342511691925	0.989951134097662	
IA6_filtp_woHU_1	143	4.65129046492466	0.0150122492585975	66.6122699386502	0.984987750741402	0.937222663906179	4.96284463025991	0.937222663906177	
RDP_CKDN230001569-1A_HT3KTDSX5_L3_filtp_woHU_1	392	4.74847680234195	0.0207341379086535	48.2296396602362	0.979265862091347	0.795221668341473	5.97126183979046	0.795221668341467	
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	658	5.89748185782843	0.00577938224442805	173.028873624704	0.994220617755572	0.908814241535127	6.48920493132532	0.908814241535126	
SRR13165308_filtp_woHU_1	1282	6.47923294119303	0.00399362294472421	250.399202388661	0.996006377055276	0.905404277929351	7.15617663748062	0.905404277929325	
SRR17689980_filtp_woHU_1	286	5.40038505153756	0.00651424083054438	153.509829619921	0.993485759169456	0.954807791837088	5.65599181081985	0.954807791837086	
SRR17689983_filtp_woHU_1	287	5.35211383383257	0.00847252481239408	118.028571428572	0.991527475187606	0.945689663787415	5.65948221575962	0.94568966378742	
SRR17689995_filtp_woHU_1	200	4.7754216109882	0.0143545244839662	69.6644462947544	0.985645475516034	0.901309091285992	5.29831736654804	0.901309091285992	
SRR17689998_filtp_woHU_1	265	5.20274488147361	0.00884982653732014	112.996565049377	0.99115017346268	0.932436702802902	5.57972982598622	0.932436702802903	
SRR17689999_filtp_woHU_1	179	4.71161437671978	0.0166542821888486	60.0446172738435	0.983345717811151	0.908283006715006	5.18738580584075	0.908283006715003	
SRR17690002_filtp_woHU_1	294	5.41896225597925	0.00723299476762079	138.255319148937	0.992767005232379	0.953441752875523	5.68357976733868	0.953441752875532	
SRR20770298_filtp_woHU_1	405	5.79122914975301	0.00449437047994741	222.500571428571	0.995505629520053	0.96457996045285	6.00388706710654	0.964579960452856	
SRR20770299_filtp_woHU_1	361	5.42797693419161	0.00728655959425189	137.23897911833	0.992713440405748	0.921733643080668	5.88887795833288	0.921733643080669	
SRR24605825_filtp_woHU_1	636	5.89351956692874	0.00488271720773128	204.803996925442	0.995117282792269	0.912988114788408	6.45519856334012	0.912988114788412	
SRR24605827_filtp_woHU_1	1125	6.57404488963886	0.00241010708952652	414.919322193462	0.997589892910474	0.935735397804475	7.02553831463852	0.935735397804477	
SRR24605828_filtp_woHU_1	575	6.01515221824084	0.003474605787898	287.802433151693	0.996525394212102	0.946616608667954	6.35437004079735	0.946616608667949	
SRR24605834_filtp_woHU_1	204	4.54173236578237	0.0202786805699749	49.312873021957	0.979721319430025	0.854010885621136	5.31811999384422	0.854010885621134	
SRR24605835_filtp_woHU_1	774	6.27979656571052	0.00310125302708665	322.450310008858	0.996898746972913	0.944107150167714	6.65157187358973	0.944107150167724	
SRR24605838_filtp_woHU_1	765	5.98114495519688	0.00570911295292226	175.15855934995	0.994290887047078	0.900791687206893	6.63987583382654	0.900791687206887	
SRR24605839_filtp_woHU_1	936	6.58751404387761	0.00189850083074372	526.7313997478	0.998101499169256	0.962859439634745	6.84161547647759	0.96285943963475	
SRR24605841_filtp_woHU_1	885	6.39478740760657	0.00267920254862845	373.245389943334	0.997320797451372	0.942407311223978	6.78558764500793	0.942407311223975	
SRR24605842_filtp_woHU_1	396	5.02740022074036	0.0217189705500184	46.0426979122706	0.978281029449982	0.84050360720395	5.98141421125448	0.840503607203954	
SRR5830676_filtp_woHU_1	400	5.29876486487472	0.0109654693559586	91.195366795367	0.989034530644041	0.884385582725743	5.99146454710798	0.884385582725738	
SRR5881985_filtp_woHU_1	1030	5.79121449324906	0.0169762694412182	58.9057568544484	0.983023730558782	0.834792028362011	6.93731408122368	0.834792028362005	
SRR5882128_filtp_woHU_1	304	5.55554036193661	0.00472337372448979	211.713080168776	0.99527662627551	0.971753269722676	5.71702770140622	0.971753269722673	
SRR5882551_filtp_woHU_1	383	5.21319461343673	0.0124140319127694	80.5540059045097	0.987585968087231	0.87645661515432	5.94803498918065	0.876456615154317	
SRR6263181_filtp_woHU_1	270	4.04172705562113	0.0903708077997366	11.0655202088712	0.909629192200264	0.72194041199857	5.59842195899838	0.721940411998571	
SRR6263202_filtp_woHU_1	417	5.31970783586892	0.0104558075953693	95.6406275535221	0.989544192404631	0.881755645501584	6.0330862217988	0.881755645501584	
SRR6263206_filtp_woHU_1	538	4.705501378919	0.0588452082126886	16.993737134647	0.941154791787311	0.74834720499787	6.28785856016178	0.748347204997868	
SRR6263248_filtp_woHU_1	482	5.27541048651126	0.0106478633174868	93.9155556549751	0.989352136682513	0.853910360651095	6.1779441140506	0.853910360651099	
SRR6263258_filtp_woHU_1	753	5.26869889304749	0.0338835937500004	29.5128080975764	0.96611640625	0.795387531954818	6.62406522779989	0.795387531954827	
SRR6263259_filtp_woHU_1	373	4.01999728967467	0.0985304626742914	10.149145481085	0.901469537325709	0.678872591864868	5.92157841964382	0.67887259186487	
SRR6263322_filtp_woHU_1	460	4.78898172758993	0.05123323777621	19.5185790202849	0.94876676222379	0.781080544945525	6.13122648948314	0.781080544945532	
SRR6263654_filtp_woHU_1	439	5.22012488043222	0.0184323313635015	54.2524968914205	0.981567668636498	0.857938266739665	6.08449941307517	0.857938266739664	
SRR6263655_filtp_woHU_1	323	4.78969251973619	0.0329084280133231	30.3873524312722	0.967091571986677	0.829003244187009	5.77765232322266	0.829003244187006	
SRR6263736_filtp_woHU_1	352	5.02795509393475	0.0204017430120097	49.0154198791417	0.97959825698799	0.85748147237823	5.8636311755981	0.857481472378232	
SRR6263737_filtp_woHU_1	370	5.07173167234658	0.0223106564010426	44.8216306156402	0.977689343598957	0.857652675159022	5.91350300563827	0.857652675159022	
SRR6265700_filtp_woHU_1	370	4.97712715521448	0.0299043609573055	33.4399387911248	0.970095639042694	0.841654625095989	5.91350300563827	0.841654625095983	
SRR6265795_filtp_woHU_1	232	3.82983093211485	0.102603448299337	9.7462611303529	0.897396551700663	0.703142206201727	5.44673737166631	0.703142206201726	
SRR6265865_filtp_woHU_1	276	4.29964504720422	0.0586815827261169	17.0411218229623	0.941318417273883	0.765006829571684	5.62040086571715	0.765006829571679	
SRR6265866_filtp_woHU_1	423	5.35214718404047	0.0132815876413652	75.2922035378904	0.986718412358635	0.88503684337228	6.04737217904628	0.885036843372278	
SRR6266047_filtp_woHU_1	216	4.08786638451868	0.0830925840276513	12.0347683454786	0.916907415972349	0.760493889707167	5.37527840768417	0.760493889707164	
SRR6266108_filtp_woHU_1	305	4.41937905138523	0.0593217416329623	16.8572259086262	0.940678258367038	0.77257660490776	5.72031177660741	0.772576604907761	
SRR6266133_filtp_woHU_1	508	5.95641399413929	0.00392137818839613	255.012383900928	0.996078621811604	0.956011833797256	6.23048144757848	0.956011833797255	
SRR6266134_filtp_woHU_1	456	5.57302346044078	0.00772443963456363	129.459229058561	0.992275560365436	0.910253982132943	6.12249280951439	0.910253982132937	
SRR6266221_filtp_woHU_1	298	4.89992615601793	0.0150733396264176	66.3422987064789	0.984926660373582	0.860074732427034	5.6970934865054	0.860074732427037	
SRR6266334_filtp_woHU_1	510	6.07940416037189	0.00288963331753118	346.064669843429	0.997110366682469	0.975136933999705	6.23441072571837	0.975136933999723	
SRR6266336_filtp_woHU_1	568	6.15480056339222	0.00289236815125269	345.737453777071	0.997107631848747	0.970464006763417	6.34212141872115	0.970464006763405	
SRR6266338_filtp_woHU_1	382	5.40900160709833	0.00778892824347365	128.387368421053	0.992211071756526	0.909776105540502	5.94542060860658	0.909776105540503	
SRR6266341_filtp_woHU_1	267	4.26046269299865	0.057395484109283	17.4229735234216	0.942604515890717	0.762533216880043	5.58724865840025	0.762533216880045	
SRR6266357_filtp_woHU_1	346	5.0671852632421	0.0154679392695909	64.6498530005187	0.984532060730409	0.866713132250679	5.84643877505772	0.866713132250677	
SRR6266358_filtp_woHU_1	546	5.73743408090882	0.0120198347107438	83.1958195819581	0.987980165289256	0.910325390601724	6.30261897574491	0.910325390601711	
SRR6429832_filtp_woHU_1	202	5.2574166008021	0.00566913580246915	176.393728222996	0.994330864197531	0.990420397105443	5.30826769740121	0.990420397105437	
SRR6429834_filtp_woHU_1	154	4.86531635588895	0.0109510680512252	91.3152941176474	0.989048931948775	0.965924585742094	5.03695260241363	0.965924585742096	
shotgun_illumina_1st_ARH_ECA53_filtp_woHU_1	369	5.84648790675099	0.00318654739509347	313.819277108435	0.996813452604907	0.989120123536246	5.91079664404053	0.989120123536249	
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	322	5.56926373243949	0.00519741616743525	192.403295750216	0.994802583832565	0.964449566085644	5.77455154554441	0.964449566085639	
shotgun_illumina_1st_DEH_ECA53_filtp_woHU_1	336	5.49909528351774	0.00636506418204795	157.107606679034	0.993634935817952	0.945330961073216	5.8171111599632	0.945330961073216	
shotgun_illumina_1st_DEP_ECA53_filtp_woHU_1	319	5.6918771339317	0.00378907031942577	263.916981132076	0.996210929680574	0.987283341081663	5.76519110278484	0.987283341081663	
shotgun_illumina_2nd_BARR2_ECA53_filtp_woHU_1	358	5.7923439455387	0.00371026273769778	269.52269170579	0.996289737262302	0.985003223166004	5.8805329864007	0.985003223166003	
shotgun_illumina_2nd_PRH_ECA55_filtp_woHU_1	450	6.04583253804839	0.00261094674556213	383.00283286119	0.997389053254438	0.989619827342587	6.10924758276437	0.989619827342582	
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	366	5.26613159886528	0.0272691454285299	36.6714828897339	0.97273085457147	0.892166479165444	5.90263333340137	0.892166479165444	
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	797	6.2465549041673	0.00386104883612986	258.996983058716	0.99613895116387	0.934993381011311	6.68085467879022	0.934993381011333	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	892	6.54506083906393	0.0021173252144148	472.294002447984	0.997882674785585	0.963434675514936	6.79346613258001	0.963434675514915	
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	1037	6.74145483505054	0.0018570425379117	538.490626673814	0.998142957462088	0.970819437155275	6.94408720822953	0.970819437155303	
unifrac.S3.30.ribosomal_S19e.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
CS1_filtp_woHU_1	1
ERR4182669_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
ERR4182673_filtp_woHU_1	1
ERR4183043_filtp_woHU_1	3	0.864740096527637	0.4609375	2.16949152542373	0.5390625	0.787120356696533	1.09861228866811	0.787120356696533	
ERR4183044_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
